date,1. open,2. high,3. low,4. close,5. volume
2021-05-19 05:15:00,240.3,240.3,240.3,240.3,335.0
2021-05-19 05:14:00,240.47,240.47,240.47,240.47,487.0
2021-05-19 05:06:00,240.5,240.5,240.5,240.5,539.0
2021-05-19 05:05:00,240.3,240.52,240.3,240.52,1639.0
2021-05-19 05:03:00,239.95,239.95,239.95,239.95,340.0
2021-05-19 04:52:00,239.77,239.77,239.65,239.7,621.0
2021-05-19 04:47:00,240.0,240.0,240.0,240.0,580.0
2021-05-19 04:46:00,240.0,240.0,240.0,240.0,213.0
2021-05-19 04:45:00,240.02,240.02,240.02,240.02,343.0
2021-05-19 04:44:00,240.11,240.11,240.05,240.05,426.0
2021-05-19 04:43:00,240.14,240.14,240.1,240.1,1472.0
2021-05-19 04:28:00,240.13,240.13,240.1,240.1,677.0
2021-05-19 04:27:00,240.16,240.16,240.16,240.16,109.0
2021-05-19 04:17:00,240.26,240.28,240.25,240.25,847.0
2021-05-19 04:16:00,240.25,240.25,240.25,240.25,1363.0
2021-05-19 04:15:00,240.4,240.4,240.31,240.31,1671.0
2021-05-19 04:14:00,240.4,240.4,240.4,240.4,654.0
2021-05-19 04:11:00,240.4,240.4,240.4,240.4,100.0
2021-05-19 04:10:00,240.4,240.4,240.4,240.4,600.0
2021-05-19 04:06:00,240.25,240.25,240.25,240.25,608.0
2021-05-19 04:05:00,240.03,240.03,240.03,240.03,376.0
2021-05-19 04:03:00,240.0,240.2,240.0,240.1,2551.0
2021-05-19 04:02:00,240.25,240.25,240.25,240.25,147.0
2021-05-19 04:01:00,240.5,240.5,240.1,240.1,1043.0
2021-05-18 20:00:00,241.9926,241.9926,241.9726,241.9726,331.0
2021-05-18 19:59:00,242.0924,242.0924,241.9427,242.0924,2438.0
2021-05-18 19:57:00,242.262,242.262,242.1223,242.1223,2341.0
2021-05-18 19:56:00,242.242,242.242,242.1622,242.1622,1149.0
2021-05-18 19:54:00,242.242,242.242,242.232,242.232,455.0
2021-05-18 19:47:00,242.242,242.242,242.1822,242.1822,1018.0
2021-05-18 19:43:00,242.3717,242.3717,242.3418,242.3418,1081.0
2021-05-18 19:36:00,242.5214,242.5214,242.3717,242.3717,1143.0
2021-05-18 19:31:00,242.5413,242.5413,242.5413,242.5413,405.0
2021-05-18 19:30:00,242.5214,242.5214,242.5214,242.5214,540.0
2021-05-18 19:27:00,242.6211,242.6211,242.5214,242.5214,1145.0
2021-05-18 19:22:00,242.6211,242.6211,242.6211,242.6211,224.0
2021-05-18 19:18:00,242.5413,242.5413,242.5413,242.5413,208.0
2021-05-18 19:17:00,242.5413,242.5413,242.5413,242.5413,200.0
2021-05-18 19:15:00,242.5214,242.5214,242.5214,242.5214,131.0
2021-05-18 19:10:00,242.5912,242.7908,242.5912,242.7908,727.0
2021-05-18 19:08:00,242.3917,242.5413,242.3917,242.5413,2240.0
2021-05-18 19:06:00,242.4416,242.4416,242.4416,242.4416,224.0
2021-05-18 19:04:00,242.242,242.242,242.242,242.242,1211.0
2021-05-18 19:02:00,242.3617,242.3617,242.3418,242.3418,1006.0
2021-05-18 19:00:00,242.3917,242.3917,242.3917,242.3917,102.0
2021-05-18 18:57:00,242.4416,242.4416,242.4416,242.4416,300.0
2021-05-18 18:46:00,242.3917,242.4914,242.3917,242.4914,837.0
2021-05-18 18:42:00,242.3418,242.3418,242.3418,242.3418,345.0
2021-05-18 18:38:00,242.3418,242.3418,242.3418,242.3418,175.0
2021-05-18 18:37:00,242.3717,242.3717,242.3717,242.3717,440.0
2021-05-18 18:30:00,242.3916,242.3916,242.3916,242.3916,155.0
2021-05-18 18:24:00,242.1622,242.1622,242.1622,242.1622,151.0
2021-05-18 18:22:00,242.2021,242.2021,242.2021,242.2021,417.0
2021-05-18 18:16:00,242.3418,242.3418,242.3418,242.3418,1175.0
2021-05-18 18:11:00,242.4715,242.4715,242.4715,242.4715,295.0
2021-05-18 18:10:00,242.3119,242.4116,242.3119,242.4116,1290.0
2021-05-18 18:05:00,242.3119,242.3119,242.1522,242.1522,388.0
2021-05-18 18:01:00,242.2819,242.2919,242.2819,242.2919,514.0
2021-05-18 18:00:00,242.272,242.272,242.272,242.272,246.0
2021-05-18 17:59:00,242.2819,242.2819,242.2819,242.2819,209.0
2021-05-18 17:53:00,242.1921,242.1921,242.1423,242.1921,982.0
2021-05-18 17:52:00,242.1423,242.1423,242.1423,242.1423,418.0
2021-05-18 17:49:00,242.232,242.232,242.232,242.232,602.0
2021-05-18 17:48:00,242.1522,242.1522,242.1522,242.1522,185.0
2021-05-18 17:40:00,242.1921,242.1921,242.1423,242.1423,282.0
2021-05-18 17:39:00,242.1921,242.1921,242.1921,242.1921,167.0
2021-05-18 17:38:00,242.1921,242.1921,242.1921,242.1921,316.0
2021-05-18 17:35:00,242.262,242.272,242.262,242.272,335.0
2021-05-18 17:33:00,242.1423,242.1423,242.1023,242.1023,738.0
2021-05-18 17:28:00,242.232,242.232,242.232,242.232,625.0
2021-05-18 17:27:00,242.232,242.232,242.232,242.232,122.0
2021-05-18 17:26:00,242.1423,242.1423,242.1423,242.1423,179.0
2021-05-18 17:20:00,242.1921,242.1921,242.1921,242.1921,403.0
2021-05-18 17:17:00,242.4316,242.4316,242.4316,242.4316,1078.0
2021-05-18 17:12:00,242.1921,242.1921,242.1921,242.1921,356.0
2021-05-18 17:11:00,242.1921,242.1921,242.1423,242.1423,727.0
2021-05-18 17:10:00,242.0924,242.0924,242.0924,242.0924,1217.0
2021-05-18 17:09:00,242.0924,242.1921,242.0924,242.1921,1120.0
2021-05-18 16:59:00,242.1722,242.1722,242.1722,242.1722,113.0
2021-05-18 16:50:00,241.9726,241.9726,241.9726,241.9726,255.0
2021-05-18 16:48:00,241.9527,242.1921,241.9527,242.1921,499.0
2021-05-18 16:46:00,241.9627,241.9627,241.9627,241.9627,1325.0
2021-05-18 16:44:00,241.9527,241.9527,241.9527,241.9527,347.0
2021-05-18 16:43:00,242.0425,242.1622,242.0425,242.1622,608.0
2021-05-18 16:42:00,242.0624,242.0624,241.9926,241.9926,3842.0
2021-05-18 16:41:00,242.1423,242.1423,242.1223,242.1223,970.0
2021-05-18 16:39:00,242.1921,242.1921,242.1423,242.1423,1179.0
2021-05-18 16:37:00,242.2919,242.2919,242.2919,242.2919,666.0
2021-05-18 16:36:00,242.3218,242.3218,242.3218,242.3218,480.0
2021-05-18 16:34:00,242.3418,242.3418,242.3418,242.3418,449.0
2021-05-18 16:31:00,242.4815,242.4815,242.4815,242.4815,321.0
2021-05-18 16:29:00,242.4416,242.4416,242.4416,242.4416,278.0
2021-05-18 16:26:00,242.5214,242.5214,242.4416,242.5214,574.0
2021-05-18 16:25:00,242.5214,242.5214,242.5214,242.5214,271.0
2021-05-18 16:23:00,242.5114,242.5214,242.5114,242.5214,4879.0
2021-05-18 16:22:00,242.5114,242.5114,242.5114,242.5114,982.0
2021-05-18 16:21:00,242.5014,242.5014,242.5014,242.5014,220.0
2021-05-18 16:19:00,242.5214,242.5214,242.5214,242.5214,28801.0
2021-05-18 16:18:00,242.3917,242.3917,242.3917,242.3917,316.0
2021-05-18 16:17:00,242.3817,242.3817,242.3617,242.3617,990.0
2021-05-18 16:16:00,242.4316,242.5214,242.4316,242.5214,1430.0
2021-05-18 16:15:00,242.5214,242.5214,242.5214,242.5214,1771.0
2021-05-18 16:13:00,242.6611,242.6611,242.6611,242.6611,378.0
2021-05-18 16:12:00,242.691,242.691,242.5214,242.5214,11972.0
2021-05-18 16:11:00,242.5912,242.691,242.5912,242.691,102679.0
2021-05-18 16:10:00,242.3817,242.7408,242.3817,242.7408,32739.0
2021-05-18 16:09:00,242.6012,242.6012,242.6012,242.6012,673.0
2021-05-18 16:08:00,242.4914,242.6012,242.4216,242.6012,17937.0
2021-05-18 16:06:00,242.4515,242.5014,242.4316,242.4316,1322.0
2021-05-18 16:05:00,242.5413,242.5413,242.5114,242.5214,1291.0
2021-05-18 16:04:00,242.4417,242.4417,242.4416,242.4416,735.0
2021-05-18 16:03:00,242.5214,242.5214,242.4416,242.4416,155945.0
2021-05-18 16:02:00,242.5214,242.5713,242.4914,242.5214,44668.0
2021-05-18 16:01:00,242.5214,242.7209,242.2121,242.7209,859212.0
2021-05-18 16:00:00,242.6511,242.7209,242.3418,242.4715,431090.0
2021-05-18 15:59:00,242.6112,242.8207,242.5812,242.671,204101.0
2021-05-18 15:58:00,242.7309,242.8107,242.6012,242.6012,144537.0
2021-05-18 15:57:00,242.8905,242.9304,242.701,242.7409,154333.0
2021-05-18 15:56:00,242.7409,243.0502,242.7109,242.8905,180850.0
2021-05-18 15:55:00,243.0701,243.12,242.6012,242.7527,260226.0
2021-05-18 15:54:00,243.3195,243.3195,242.9604,243.0801,169513.0
2021-05-18 15:53:00,243.3395,243.3594,243.2098,243.3495,110656.0
2021-05-18 15:52:00,243.2396,243.4393,243.1499,243.3594,119233.0
2021-05-18 15:51:00,243.3894,243.3894,243.0701,243.2397,175592.0
2021-05-18 15:50:00,243.4592,243.4592,243.3195,243.3994,152333.0
2021-05-18 15:49:00,243.6887,243.6887,243.4492,243.4592,93353.0
2021-05-18 15:48:00,243.8533,243.8583,243.6887,243.6987,81344.0
2021-05-18 15:47:00,243.9082,243.9082,243.7685,243.8583,63362.0
2021-05-18 15:46:00,244.2225,244.2474,243.8882,243.9182,117623.0
2021-05-18 15:45:00,244.2374,244.2474,244.1776,244.2175,108334.0
2021-05-18 15:44:00,244.2274,244.3073,244.1875,244.2374,101938.0
2021-05-18 15:43:00,244.2773,244.2973,244.1476,244.2075,53390.0
2021-05-18 15:42:00,244.1875,244.3073,244.1875,244.2873,80030.0
2021-05-18 15:41:00,244.1077,244.1975,244.1027,244.1776,36147.0
2021-05-18 15:40:00,244.0129,244.1476,244.0102,244.1077,70524.0
2021-05-18 15:39:00,244.0279,244.0578,243.968,244.0279,49265.0
2021-05-18 15:38:00,244.1326,244.1377,244.0179,244.0281,33774.0
2021-05-18 15:37:00,244.0578,244.1378,244.0529,244.1378,44081.0
2021-05-18 15:36:00,244.0778,244.1476,244.0778,244.0778,48044.0
2021-05-18 15:35:00,244.0778,244.1227,244.0279,244.0878,28445.0
2021-05-18 15:34:00,244.1377,244.1377,244.0578,244.0938,38126.0
2021-05-18 15:33:00,244.0977,244.1576,244.0578,244.1476,38428.0
2021-05-18 15:32:00,244.0578,244.2374,244.0578,244.1077,67267.0
2021-05-18 15:31:00,243.9581,244.0479,243.9082,244.0379,43212.0
2021-05-18 15:30:00,243.9082,243.968,243.9082,243.9481,16090.0
2021-05-18 15:29:00,243.8783,243.968,243.8683,243.9118,33347.0
2021-05-18 15:28:00,243.9431,243.978,243.8383,243.8783,23959.0
2021-05-18 15:27:00,243.978,244.0279,243.9281,243.9481,28082.0
2021-05-18 15:26:00,243.8184,243.988,243.8184,243.988,75825.0
2021-05-18 15:25:00,243.8483,243.9082,243.7785,243.8084,40123.0
2021-05-18 15:24:00,243.7785,243.8683,243.7685,243.8583,28748.0
2021-05-18 15:23:00,243.7186,243.7885,243.6987,243.7785,37789.0
2021-05-18 15:22:00,243.7685,243.8084,243.7186,243.7186,39136.0
2021-05-18 15:21:00,243.7984,243.8505,243.7386,243.7785,48699.0
2021-05-18 15:20:00,243.7086,243.8084,243.6588,243.7885,41561.0
2021-05-18 15:19:00,243.6987,243.7486,243.6687,243.7086,25944.0
2021-05-18 15:18:00,243.7286,243.7686,243.6987,243.7086,24035.0
2021-05-18 15:17:00,243.6189,243.7386,243.6173,243.7286,23992.0
2021-05-18 15:16:00,243.6987,243.7186,243.5989,243.6039,30712.0
2021-05-18 15:15:00,243.7176,243.7236,243.6189,243.6887,20559.0
2021-05-18 15:14:00,243.8134,243.8482,243.7186,243.7186,21494.0
2021-05-18 15:13:00,243.7685,243.8084,243.7486,243.8034,20719.0
2021-05-18 15:12:00,243.7535,243.7685,243.6987,243.7585,22448.0
2021-05-18 15:11:00,243.8084,243.8783,243.7386,243.7486,35823.0
2021-05-18 15:10:00,243.7186,243.8184,243.7186,243.8084,57410.0
2021-05-18 15:09:00,243.6987,243.7286,243.6687,243.6988,16639.0
2021-05-18 15:08:00,243.6987,243.7186,243.6588,243.6787,28127.0
2021-05-18 15:07:00,243.7086,243.7386,243.6987,243.7086,21631.0
2021-05-18 15:06:00,243.7785,243.7984,243.5989,243.7147,42874.0
2021-05-18 15:05:00,243.7336,243.7967,243.7286,243.7685,17658.0
2021-05-18 15:04:00,243.6687,243.7584,243.6687,243.7386,27777.0
2021-05-18 15:03:00,243.6787,243.7186,243.6089,243.6687,18741.0
2021-05-18 15:02:00,243.7599,243.7599,243.6288,243.7086,22354.0
2021-05-18 15:01:00,243.7585,243.8083,243.6987,243.7386,40157.0
2021-05-18 15:00:00,243.6588,243.7685,243.6288,243.7486,22039.0
2021-05-18 14:59:00,243.7086,243.7286,243.6189,243.6727,26807.0
2021-05-18 14:58:00,243.7585,243.7585,243.6687,243.7186,22526.0
2021-05-18 14:57:00,243.6986,243.7785,243.6288,243.7086,47083.0
2021-05-18 14:56:00,243.6189,243.6687,243.5091,243.6588,35961.0
2021-05-18 14:55:00,243.6687,243.6765,243.6288,243.6488,17826.0
2021-05-18 14:54:00,243.5989,243.6887,243.5989,243.688,23547.0
2021-05-18 14:53:00,243.5989,243.6388,243.5191,243.6101,16897.0
2021-05-18 14:52:00,243.6189,243.6488,243.5391,243.5989,35919.0
2021-05-18 14:51:00,243.5091,243.6388,243.4193,243.6288,31894.0
2021-05-18 14:50:00,243.4193,243.5222,243.3295,243.5191,36954.0
2021-05-18 14:49:00,243.3096,243.4577,243.2996,243.4325,36696.0
2021-05-18 14:48:00,243.3495,243.3594,243.2597,243.3096,16291.0
2021-05-18 14:47:00,243.2796,243.3694,243.2098,243.3495,30042.0
2021-05-18 14:46:00,243.4293,243.4492,243.2796,243.2896,44229.0
2021-05-18 14:45:00,243.3495,243.4592,243.311,243.426,62936.0
2021-05-18 14:44:00,243.3395,243.4243,243.2796,243.3694,32462.0
2021-05-18 14:43:00,243.3096,243.3495,243.2397,243.3495,74304.0
2021-05-18 14:42:00,243.569,243.569,243.2996,243.3594,67142.0
2021-05-18 14:41:00,243.559,243.6288,243.5091,243.5789,42856.0
2021-05-18 14:40:00,243.6338,243.6338,243.539,243.569,20389.0
2021-05-18 14:39:00,243.5889,243.7186,243.5507,243.6588,32784.0
2021-05-18 14:38:00,243.6387,243.6787,243.4692,243.6089,53120.0
2021-05-18 14:37:00,243.7186,243.7286,243.559,243.6023,31552.0
2021-05-18 14:36:00,243.5691,243.7186,243.539,243.7186,57394.0
2021-05-18 14:35:00,243.8783,243.9082,243.5789,243.5789,62495.0
2021-05-18 14:34:00,243.991,244.0279,243.8583,243.8733,31504.0
2021-05-18 14:33:00,244.0179,244.0313,243.968,243.988,23842.0
2021-05-18 14:32:00,244.0477,244.074,243.9939,244.0279,24221.0
2021-05-18 14:31:00,243.968,244.0678,243.9519,244.0479,26559.0
2021-05-18 14:30:00,243.9788,244.007,243.9082,243.968,36741.0
2021-05-18 14:29:00,244.0379,244.0977,243.968,243.978,45056.0
2021-05-18 14:28:00,244.0179,244.1277,244.008,244.0479,40121.0
2021-05-18 14:27:00,243.973,244.0977,243.973,244.0279,35668.0
2021-05-18 14:26:00,243.988,244.0379,243.9182,243.968,34012.0
2021-05-18 14:25:00,243.9082,244.0278,243.8882,243.9883,55146.0
2021-05-18 14:24:00,244.1563,244.1975,243.8915,243.8982,114018.0
2021-05-18 14:23:00,244.3172,244.3172,244.1177,244.1676,39124.0
2021-05-18 14:22:00,244.3272,244.3272,244.1676,244.2973,64884.0
2021-05-18 14:21:00,244.3671,244.4229,244.3123,244.3372,39878.0
2021-05-18 14:20:00,244.427,244.432,244.2923,244.387,32674.0
2021-05-18 14:19:00,244.5168,244.5168,244.427,244.437,50469.0
2021-05-18 14:18:00,244.5467,244.5802,244.4968,244.5193,14321.0
2021-05-18 14:17:00,244.545,244.6265,244.538,244.5567,30483.0
2021-05-18 14:16:00,244.5766,244.5766,244.5068,244.535,16867.0
2021-05-18 14:15:00,244.5567,244.5766,244.5018,244.5766,31634.0
2021-05-18 14:14:00,244.5466,244.6066,244.4869,244.5567,18479.0
2021-05-18 14:13:00,244.4968,244.5667,244.4968,244.5567,16879.0
2021-05-18 14:12:00,244.5567,244.5567,244.4869,244.4968,18343.0
2021-05-18 14:11:00,244.5766,244.6166,244.5417,244.5517,22969.0
2021-05-18 14:10:00,244.6365,244.6365,244.5567,244.5816,27717.0
2021-05-18 14:09:00,244.7413,244.7441,244.6265,244.6565,21663.0
2021-05-18 14:08:00,244.7163,244.7662,244.6964,244.7463,24907.0
2021-05-18 14:07:00,244.6764,244.7662,244.6664,244.7163,31220.0
2021-05-18 14:06:00,244.5467,244.7163,244.5467,244.6764,32901.0
2021-05-18 14:05:00,244.5168,244.5667,244.4769,244.5583,28690.0
2021-05-18 14:04:00,244.5447,244.5766,244.5068,244.5168,24362.0
2021-05-18 14:03:00,244.6365,244.6365,244.4968,244.5567,36077.0
2021-05-18 14:02:00,244.5966,244.7163,244.5866,244.6365,22595.0
2021-05-18 14:01:00,244.5517,244.6664,244.5467,244.6066,36250.0
2021-05-18 14:00:00,244.6215,244.6265,244.5417,244.5517,43852.0
2021-05-18 13:59:00,244.5966,244.6365,244.5417,244.6265,40004.0
2021-05-18 13:58:00,244.6182,244.6357,244.5816,244.6066,28033.0
2021-05-18 13:57:00,244.6065,244.6465,244.5816,244.6365,50866.0
2021-05-18 13:56:00,244.6565,244.6764,244.5966,244.5966,28592.0
2021-05-18 13:55:00,244.7662,244.7662,244.6465,244.6664,16469.0
2021-05-18 13:54:00,244.7263,244.7862,244.7163,244.7562,28459.0
2021-05-18 13:53:00,244.8261,244.8261,244.6964,244.7363,26607.0
2021-05-18 13:52:00,244.7263,244.8261,244.7163,244.826,41205.0
2021-05-18 13:51:00,244.7113,244.7463,244.6664,244.7076,36689.0
2021-05-18 13:50:00,244.856,244.866,244.6365,244.7113,79920.0
2021-05-18 13:49:00,244.9159,244.9221,244.8261,244.856,16275.0
2021-05-18 13:48:00,244.9358,244.9458,244.876,244.9059,20275.0
2021-05-18 13:47:00,244.9159,244.9258,244.866,244.9243,16665.0
2021-05-18 13:46:00,244.8959,244.9159,244.846,244.9159,17727.0
2021-05-18 13:45:00,244.9458,244.9458,244.856,244.8959,23736.0
2021-05-18 13:44:00,244.9657,244.9857,244.9258,244.9458,23263.0
2021-05-18 13:43:00,245.0855,245.0905,244.9358,244.9857,51074.0
2021-05-18 13:42:00,245.1453,245.1553,245.0755,245.0755,17143.0
2021-05-18 13:41:00,245.2002,245.2052,245.1403,245.1453,13819.0
2021-05-18 13:40:00,245.1912,245.2052,245.1287,245.1986,17650.0
2021-05-18 13:39:00,245.1948,245.2252,245.1653,245.1852,32277.0
2021-05-18 13:38:00,245.1653,245.2152,245.1453,245.1952,17485.0
2021-05-18 13:37:00,245.2052,245.2052,245.1453,245.1653,14829.0
2021-05-18 13:36:00,245.2252,245.2551,245.1952,245.2052,9437.0
2021-05-18 13:35:00,245.2401,245.2651,245.2052,245.2152,13676.0
2021-05-18 13:34:00,245.1753,245.2451,245.1753,245.2253,13955.0
2021-05-18 13:33:00,245.1952,245.2052,245.1603,245.1753,19809.0
2021-05-18 13:32:00,245.2651,245.285,245.1553,245.1852,29142.0
2021-05-18 13:31:00,245.3549,245.3648,245.2651,245.275,36954.0
2021-05-18 13:30:00,245.3249,245.3748,245.275,245.3549,22283.0
2021-05-18 13:29:00,245.295,245.3748,245.285,245.3149,29464.0
2021-05-18 13:28:00,245.2551,245.3249,245.2551,245.305,27654.0
2021-05-18 13:27:00,245.2052,245.285,245.2009,245.2451,29917.0
2021-05-18 13:26:00,245.1653,245.2152,245.1453,245.1952,45199.0
2021-05-18 13:25:00,245.295,245.3349,245.1753,245.1753,41343.0
2021-05-18 13:24:00,245.2551,245.295,245.2401,245.295,20215.0
2021-05-18 13:23:00,245.2002,245.2651,245.1553,245.2651,34204.0
2021-05-18 13:22:00,245.1453,245.2351,245.1453,245.2052,42776.0
2021-05-18 13:21:00,245.0655,245.1453,245.0456,245.1453,36840.0
2021-05-18 13:20:00,245.0206,245.0555,244.9857,245.0456,20786.0
2021-05-18 13:19:00,245.0755,245.0822,245.0156,245.0156,23490.0
2021-05-18 13:18:00,245.0755,245.0954,244.9757,245.0656,40150.0
2021-05-18 13:17:00,245.1254,245.1254,245.0256,245.0555,25283.0
2021-05-18 13:16:00,245.0755,245.1354,245.0755,245.1254,22304.0
2021-05-18 13:15:00,245.2152,245.2152,245.0755,245.0755,17715.0
2021-05-18 13:14:00,245.1453,245.2451,245.1254,245.2052,30324.0
2021-05-18 13:13:00,245.1354,245.1453,245.1054,245.1354,11616.0
2021-05-18 13:12:00,245.1354,245.1952,245.1154,245.1553,10323.0
2021-05-18 13:11:00,245.2451,245.2451,245.1154,245.1354,15400.0
2021-05-18 13:10:00,245.1653,245.2551,245.1354,245.2551,15355.0
2021-05-18 13:09:00,245.1004,245.1952,245.0655,245.1563,22538.0
2021-05-18 13:08:00,245.224,245.2651,245.0755,245.1055,32387.0
2021-05-18 13:07:00,245.1054,245.2252,245.1054,245.2152,26594.0
2021-05-18 13:06:00,245.2252,245.2351,245.0596,245.1102,40409.0
2021-05-18 13:05:00,245.2351,245.295,245.2052,245.2152,29482.0
2021-05-18 13:04:00,245.1852,245.2466,245.1753,245.2351,29397.0
2021-05-18 13:03:00,245.1653,245.2052,245.1354,245.1902,24486.0
2021-05-18 13:02:00,245.2153,245.2551,245.1453,245.1553,19478.0
2021-05-18 13:01:00,245.2451,245.2551,245.2052,245.2252,38261.0
2021-05-18 13:00:00,245.1154,245.2351,245.1154,245.2351,26368.0
2021-05-18 12:59:00,245.2551,245.2551,245.0954,245.1154,88968.0
2021-05-18 12:58:00,245.3349,245.3349,245.2551,245.2551,35371.0
2021-05-18 12:57:00,245.28,245.3647,245.2751,245.3349,25461.0
2021-05-18 12:56:00,245.2152,245.3449,245.2152,245.275,35406.0
2021-05-18 12:55:00,245.1652,245.2301,245.1553,245.2152,21178.0
2021-05-18 12:54:00,245.1653,245.1753,245.1254,245.1553,37515.0
2021-05-18 12:53:00,245.1553,245.1952,245.1553,245.1753,24337.0
2021-05-18 12:52:00,245.1952,245.2018,245.1453,245.1494,22893.0
2021-05-18 12:51:00,245.2152,245.2291,245.1753,245.2002,17950.0
2021-05-18 12:50:00,245.2351,245.2451,245.1753,245.2052,19561.0
2021-05-18 12:49:00,245.2351,245.275,245.2252,245.2367,22133.0
2021-05-18 12:48:00,245.245,245.2551,245.2223,245.2351,9852.0
2021-05-18 12:47:00,245.315,245.3449,245.2351,245.2351,21177.0
2021-05-18 12:46:00,245.2501,245.3249,245.2501,245.3249,14186.0
2021-05-18 12:45:00,245.2152,245.295,245.2152,245.2481,22146.0
2021-05-18 12:44:00,245.2252,245.2551,245.2052,245.2052,19123.0
2021-05-18 12:43:00,245.2651,245.2651,245.2052,245.2092,14084.0
2021-05-18 12:42:00,245.295,245.305,245.2551,245.2551,14245.0
2021-05-18 12:41:00,245.2569,245.3149,245.2401,245.295,21654.0
2021-05-18 12:40:00,245.2351,245.285,245.2252,245.2551,13285.0
2021-05-18 12:39:00,245.275,245.2752,245.1852,245.2252,30187.0
2021-05-18 12:38:00,245.2371,245.295,245.2152,245.2852,23371.0
2021-05-18 12:37:00,245.2152,245.2551,245.2152,245.2551,15683.0
2021-05-18 12:36:00,245.1613,245.2152,245.1453,245.2152,11979.0
2021-05-18 12:35:00,245.2451,245.2501,245.1553,245.1553,27402.0
2021-05-18 12:34:00,245.1204,245.2451,245.1204,245.2451,18934.0
2021-05-18 12:33:00,245.0555,245.1453,245.0555,245.1354,16211.0
2021-05-18 12:32:00,245.0256,245.0807,245.0194,245.0509,17204.0
2021-05-18 12:31:00,245.0057,245.0555,245.0057,245.0256,13177.0
2021-05-18 12:30:00,245.0156,245.0156,244.9558,245.0026,19059.0
2021-05-18 12:29:00,245.0057,245.0456,244.9757,245.0256,21080.0
2021-05-18 12:28:00,244.9458,244.9957,244.9358,244.9857,18061.0
2021-05-18 12:27:00,244.876,244.9657,244.876,244.9408,15746.0
2021-05-18 12:26:00,244.9458,244.9558,244.851,244.876,28353.0
2021-05-18 12:25:00,244.8909,244.9757,244.876,244.9757,22167.0
2021-05-18 12:24:00,244.846,244.8959,244.7662,244.8932,21857.0
2021-05-18 12:23:00,244.8161,244.866,244.7961,244.846,31124.0
2021-05-18 12:22:00,244.7463,244.8161,244.6964,244.8161,20883.0
2021-05-18 12:21:00,244.7812,244.836,244.7463,244.7562,18075.0
2021-05-18 12:20:00,244.7762,244.7762,244.7313,244.7662,17118.0
2021-05-18 12:19:00,244.7961,244.8161,244.7463,244.7562,22948.0
2021-05-18 12:18:00,244.866,244.866,244.7463,244.7712,17474.0
2021-05-18 12:17:00,244.866,244.8859,244.836,244.856,19974.0
2021-05-18 12:16:00,244.8909,244.8959,244.836,244.846,23725.0
2021-05-18 12:15:00,244.876,244.8959,244.8261,244.8859,22024.0
2021-05-18 12:14:00,244.8261,244.9159,244.8061,244.866,29654.0
2021-05-18 12:13:00,244.846,244.9039,244.8161,244.836,21007.0
2021-05-18 12:12:00,244.7912,244.8959,244.7862,244.836,16475.0
2021-05-18 12:11:00,244.8161,244.8211,244.6964,244.7961,29377.0
2021-05-18 12:10:00,244.8575,244.8859,244.7961,244.8261,17803.0
2021-05-18 12:09:00,244.8261,244.876,244.7862,244.866,17631.0
2021-05-18 12:08:00,244.8261,244.8261,244.7263,244.8261,17721.0
2021-05-18 12:07:00,244.7712,244.876,244.7662,244.8459,29458.0
2021-05-18 12:06:00,244.7662,244.7912,244.7163,244.7662,22619.0
2021-05-18 12:05:00,244.7662,244.7961,244.6764,244.7662,28222.0
2021-05-18 12:04:00,244.6964,244.7812,244.6964,244.7562,12177.0
2021-05-18 12:03:00,244.6565,244.7463,244.6365,244.7063,16849.0
2021-05-18 12:02:00,244.6066,244.7123,244.6066,244.6664,19370.0
2021-05-18 12:01:00,244.5168,244.6066,244.4669,244.6062,30844.0
2021-05-18 12:00:00,244.5467,244.5766,244.4968,244.5227,16211.0
2021-05-18 11:59:00,244.6166,244.6664,244.5155,244.5367,19719.0
2021-05-18 11:58:00,244.7562,244.7662,244.6166,244.6265,23079.0
2021-05-18 11:57:00,244.7862,244.8161,244.708,244.7662,15123.0
2021-05-18 11:56:00,244.7413,244.8211,244.7363,244.8061,15073.0
2021-05-18 11:55:00,244.6864,244.7463,244.6465,244.7363,19359.0
2021-05-18 11:54:00,244.6964,244.7562,244.6565,244.6964,12993.0
2021-05-18 11:53:00,244.7662,244.7761,244.6764,244.6964,15901.0
2021-05-18 11:52:00,244.7163,244.7862,244.6764,244.7662,19979.0
2021-05-18 11:51:00,244.8161,244.8261,244.6864,244.7063,23277.0
2021-05-18 11:50:00,244.7662,244.8261,244.7662,244.8261,15971.0
2021-05-18 11:49:00,244.7063,244.8061,244.7063,244.7694,22595.0
2021-05-18 11:48:00,244.5866,244.6964,244.5567,244.6892,16190.0
2021-05-18 11:47:00,244.4569,244.5966,244.4469,244.5866,23651.0
2021-05-18 11:46:00,244.6066,244.6265,244.4469,244.4569,40682.0
2021-05-18 11:45:00,244.5168,244.6365,244.5068,244.6066,30853.0
2021-05-18 11:44:00,244.4819,244.6066,244.4669,244.5068,33596.0
2021-05-18 11:43:00,244.5866,244.5866,244.437,244.4735,53805.0
2021-05-18 11:42:00,244.6964,244.6964,244.5567,244.5866,23455.0
2021-05-18 11:41:00,244.7961,244.836,244.6565,244.7163,31288.0
2021-05-18 11:40:00,244.7862,244.8161,244.75,244.7961,18632.0
2021-05-18 11:39:00,244.6764,244.7961,244.5966,244.7863,48415.0
